Violentos;Alerta;Pob;Morad;Urbano;Ingreso;Pobreza;Cesantia;Divorcio;Hsol;Inmig;NIng;Sobrep;Area;Dens;Transp
7996;Alto;48478;2,64;100;50475;2,13;3,11;8,44;1,01;7,68;2,95;3;24,8;1958,2;3,03
7373;Alto;41659;2,79;100;79797;3,16;2,33;7,15;0,8;8,66;3,77;3,23;14,2;2942,9;0,81
3453;Bajo;11727;2;100;21397;10;5,79;14,08;0,81;1,53;1,88;0,95;2,9;3988,8;1,51
1965;Bajo;13902;2,48;0;25532;13,05;7,32;11,89;2,81;0,54;0,75;2,28;44,7;311,1;0,37
7764;Alto;46380;2,3;100;21552;17,06;7,63;18,69;3,64;1,73;1,24;2,06;14,6;3167,2;4,38
10163;Alto;46567;3,07;100;38463;12,22;8,65;12,79;12,27;8,83;6,18;9,47;6,3;7442,1;7,17
3277;Bajo;15337;2,54;100;25053;10,17;4,13;11,79;0,43;0,33;0,48;2,47;7,5;2031,9;0,15
2104;Bajo;15489;2,79;6,59;43500;4,8;4,36;7,83;0,61;0,46;0,36;3,17;44,6;347,3;0,94
6189;Alto;28540;2,66;100;26336;15,15;7,97;13,11;7,02;2,4;2,6;2,99;5,7;4972,5;2,88
7920;Alto;31100;2,81;100;38789;5,56;4,6;10,98;1,8;12,47;7;4,88;4,2;7483,2;2,93
1672;Bajo;11077;2,86;100;40633;7,32;3,52;8,88;1,86;0,38;0,51;2,58;12,2;905,6;0
6502;Alto;18372;2,32;100;16751;28,5;16,36;14,18;6,68;8,46;9,2;3,87;2,2;8412,1;3,94
1942;Bajo;10888;2,91;46,82;67833;1,68;3,85;6;0,29;2,21;0,86;3,58;21;518,8;1,91
1832;Bajo;11818;4,94;78,16;42477;19,5;7,83;2,9;3,71;2,65;0,55;3,14;23,2;509,3;2,49
2458;Bajo;13367;2,86;82,06;41372;2,98;4,41;5,92;0,82;0,12;0,48;3;13,4;995;0,56
3512;Bajo;13055;2,76;100;47643;2,89;3,79;7,85;1,12;2,27;2,04;3,32;3,6;3599,6;2,16
5298;Alto;10823;2,34;100;27698;5,74;4,62;9,7;0,38;0,27;0,66;2,23;1,5;7221,1;18,13
5638;Alto;36176;3,13;100;51984;3,4;3,34;9,01;2,04;4,34;1,91;4,74;24;1505,1;1,1
6794;Alto;37861;3,15;100;50471;5,03;5,3;10,57;2,07;9,12;5,1;7,97;14,5;2617,6;3,49
2987;Bajo;13645;2,23;100;27366;11,48;4,83;12,8;1,29;0,29;0,56;1,24;5,4;2517,5;1,83
19064;Alto;117229;2,43;100;46403;4,69;3,96;13,13;2,35;12,06;4,55;3,35;22,7;5167,9;2,58
6502;Alto;42045;2,42;100;21766;19,88;7,05;14,96;6,17;0,58;0,7;3,14;29,9;1406,2;0,14
2967;Bajo;17905;2,63;92,68;56468;3,52;3,98;7,91;1,36;4,18;1,59;2,54;26,9;666,1;5,52
18617;Alto;130069;2,26;96,59;39037;5,89;4,4;13,38;1,02;1,97;0,96;1,66;191;681;1,1
2486;Bajo;12844;3;100;54935;1,37;3,62;5,42;0,38;1,54;1,29;4,58;7,3;1760,6;2,88
13030;Alto;89443;2,7;100;31544;14,42;6,24;11,95;2,49;2,76;4,04;4,21;68,2;1311,3;0,11
4357;Alto;24559;2,7;100;51679;3,6;2,43;8,77;0,71;3,26;1,21;2,65;12;2043,5;11,32
2288;Bajo;12084;3,07;100;46875;2,83;3,1;7;0,62;0,72;0,18;3,17;9,5;1277,9;0
4945;Alto;30705;3,24;0;17394;38,3;13,78;8,78;3,56;5,48;15,46;11,23;15,3;2007,4;0,53
3693;Bajo;12105;2,82;100;33524;7,41;4,63;10,16;0,82;1,13;1,23;6,59;3,2;3745,4;2,3
2254;Bajo;13443;3,31;0;23415;17,5;5,83;6,59;1,14;0,1;0,04;11,67;11,6;1160,5;0,16
3054;Bajo;21325;2,41;0;25790;12,78;5,38;13,73;1,84;0,96;1,28;1,84;57,4;371,7;0,39
5196;Alto;16117;2,2;100;33385;6,31;3,63;16,22;1,42;2,91;1,99;1,32;2,9;5596,2;1,75
4482;Alto;28743;2,92;0;14816;37,13;10,05;6,76;4,32;1,73;4,88;4,13;18,1;1591,5;2,35
2171;Bajo;15607;3,04;0;38108;7,31;5,24;9,08;1,06;1,85;1,53;4,58;40,1;389,2;0
3200;Bajo;20779;3,06;0,17;60830;2,5;4,61;7,09;0,86;1,28;0,51;3,68;59,8;347,3;0,94
2599;Bajo;18168;2,87;0;24244;18,55;7,35;10,88;5,28;1,22;1,67;5,73;32,3;562,6;0,22
2856;Bajo;13899;2,88;100;28642;11,73;7,58;13,15;2,1;0,13;1,48;5,24;8,6;1617,7;0,8
7686;Alto;36326;2,71;100;36097;8,54;5,31;13,42;1,5;3,22;1,69;3,37;6,6;5470,8;2,85
3394;Bajo;19373;3,04;100;51524;2,58;3,57;7,39;1,89;0,76;1,08;3,91;14,5;1335;6,95
5445;Alto;33102;2,48;100;30007;10,79;4,92;17,29;2,98;1,53;0,98;2,29;20,4;1622;3,3
7070;Alto;46521;2,63;97,8;36006;6,03;3,72;12,61;1,68;2,55;2,34;2,99;37,3;1246,5;0,18
7688;Alto;44683;2,56;100;21932;16,47;7,94;16,49;2,89;1,07;0,91;3,08;13,9;3210;4,04
2520;Bajo;14842;2,87;0;25953;17,94;5,26;10,14;1,58;2,24;4,14;3,9;13,9;1065;0,26
6987;Alto;31846;2,84;100;38717;4,27;5,9;9,85;1,14;0,46;0,61;4,29;6,1;5244,7;0,26
3038;Bajo;17541;2,84;85,14;53761;2,65;5,14;8,13;0,89;1,88;0,88;3,61;17,4;1008,2;2,52
7214;Alto;48761;2,55;100;30005;12,7;5,68;11,86;3,27;0,23;0,5;2,67;48,9;996,4;0,18
3135;Bajo;17363;2,39;0;19894;23,2;5,41;15,11;8,2;0,59;0,4;2,75;10,6;1639,9;0,35
22537;Alto;159789;2,53;99,35;32295;11,63;5,51;12,02;3,51;1,68;0,7;2,56;170,3;938,2;0,06
9416;Alto;66467;2,46;100;23578;16,9;7,22;11,6;4;0,13;0,24;2,58;62,7;1059,3;1,37
2549;Bajo;14439;2,79;0;16961;19,63;6,93;8,25;2,18;1;0,38;0,73;7,7;1886;0,37
9067;Alto;59646;2,38;100;25893;12,84;6,39;13,75;3,3;2,29;1,04;2,1;29,7;2006,1;0,14
3037;Bajo;15561;2,63;100;36901;3,73;4,63;8,62;0,21;0,57;0,32;2,96;8,7;1780,8;1,02
6586;Alto;31099;3,3;100;27980;15,3;10,99;10,25;4,52;15,81;23,31;14,02;6,1;5071,6;1,96
6680;Alto;37757;2,58;0;26826;9,57;5,06;9,53;1,64;0,25;0,51;3,14;13,2;2855,3;0,7
8675;Alto;54516;2,84;100;68654;1,81;3,49;6,49;0,15;3,6;1,78;3,4;28,3;1926,1;0,26
3138;Bajo;13326;2,82;100;68742;3,29;2,69;5,78;0,42;11,91;4,74;3,03;4,8;2789,5;12,25
2980;Bajo;19483;2,61;81,15;47853;4,13;4,72;9,49;4,32;4,38;0,54;3,28;27;722,9;5,62
2371;Bajo;14280;2,51;0;13863;36,8;14,82;14,12;6,93;0,06;0,5;3,32;9,8;1456;0
2545;Bajo;10023;2,87;100;35856;5,79;4,38;11,48;0,77;1,59;1,17;3,17;4,9;2064;0,29
41190;Alto;286215;2,54;99,67;28539;11,05;6,73;13,53;2,29;1,5;0,9;2,63;140,9;2032;1,32
6684;Alto;11069;2,92;100;31769;9,38;11,03;10,97;4,38;0,68;1,45;5,61;1,1;9947;11
7679;Alto;52456;2,93;100;14481;37,98;5,98;3,81;2,96;6,41;1,02;1,47;30,5;1719,2;3,98
2525;Bajo;12557;2,83;97,08;58559;2,28;5,03;4,61;0,45;1,43;0,4;4,19;11,4;1104,7;7,52
4107;Bajo;23648;2,68;100;53768;1,44;3,91;7,61;0,37;0,6;0,7;2,26;16,5;1433,9;0,25
3434;Bajo;20268;3,58;0;24553;10,55;5,41;7,68;3,04;1,46;0,46;3,74;15,4;1316,1;0,65
3103;Bajo;15675;2,59;0;26111;15,02;7,4;9,78;1,94;3,09;2,85;3,44;9;1748,7;0
2110;Bajo;11339;2,69;0;34235;6,86;4,02;11,73;2,37;0,49;0,85;2,85;14,2;799,1;0,75
2819;Bajo;15403;2,57;100;25927;10,84;4,21;6,89;0,78;0,15;0,59;2,94;9,1;1700,3;1,93
3540;Bajo;12180;2,67;100;18956;26,86;15,73;17,37;9,27;0,21;0,71;5,73;2,8;4356,2;2,94
9356;Alto;57546;2,68;100;27027;10,9;5,01;7,63;1,62;0,62;0,69;3,22;23,9;2409;1,1
6502;Alto;35943;2,67;100;42679;5,1;5,7;8,19;1,46;1,51;1,05;4,29;13,1;2735,6;3,86
5774;Alto;26314;3,07;100;30876;15,5;10,04;12,08;2,19;4,88;5,35;6,75;5,8;4562,1;0,3
36851;Alto;257453;2,88;100;25773;20;8,27;13,22;2,76;1,62;5,4;6,2;139,8;1841,2;1,86
3272;Bajo;12174;2,84;100;118456;1,5;1,55;4,9;0;2,1;1,02;4,6;4;3074,2;26,56
2684;Bajo;17930;2,58;92,25;44167;3,36;4,4;8,64;1,15;0,58;0,53;2,37;33,9;528,4;0,79
7869;Alto;43184;2,69;0;40926;4,16;3,86;12,51;1,05;2,54;2,2;3,44;12,8;3386,4;4,26
3313;Bajo;21605;2,55;0;34844;6,56;7,34;9,05;1,05;0,95;0,93;2,37;31,2;693;0,45
3379;Bajo;15512;2,19;100;32018;6,59;4,64;11,68;2,39;0,93;0,71;2,02;7,2;2164,1;2,8
3559;Bajo;11157;2,39;100;33410;4,23;4,85;8,25;1,24;0,8;0,31;1,09;3;3726,5;0,9
3669;Bajo;17192;2,69;100;31289;8,48;5,6;12,5;3,24;0,29;0,27;2,71;6,8;2510,4;2,26
12487;Alto;84770;2,66;100;21077;26,33;6,59;10,29;8,01;5,08;0,92;2,26;36,1;2347,4;2,7
10723;Alto;66692;2,52;100;41832;3,54;3,91;10,27;1,28;4,78;1,91;2,12;22,5;2959,4;0,87
14485;Alto;69330;4,17;100;32684;15,69;8,45;9,66;7,15;21,4;20,56;24,14;6,8;10147,8;4,11
7192;Alto;43627;2,49;100;25291;12,5;5,01;15,89;6,16;1,08;0,62;3,05;17,8;2457;1
32992;Alto;226505;3;100;34801;11,94;6,91;12,41;3,98;7,59;5,97;7,53;80,5;2814,4;1,58
5420;Alto;30625;2,7;100;39902;4,22;5,21;9,07;1,64;2,45;2,22;3,05;17;1803,3;0,75
4624;Alto;31342;3,12;0;35460;7,05;5,5;11,38;3,71;1,32;1,13;6,07;64;489,9;1,11
3419;Bajo;11294;2,66;100;44970;2,83;3,97;8,07;0,1;2,21;1,54;2,67;2,9;3962,3;6,07
3242;Bajo;17085;2,67;0;24604;8,42;4,26;10,56;2,56;0,53;0,59;3,07;12;1425,5;0,88
10975;Alto;71245;2,72;100;24123;19,85;9,32;12,9;4,53;0,15;2,69;4,77;24,9;2859;0,71
7949;Alto;50627;2,51;100;22591;17,83;8,76;14,12;4,71;0,36;0,57;2,72;28,9;1749,7;1,27
1426;Bajo;10447;2,97;23,29;41806;4,48;6,95;8,98;1,28;0,8;0,76;5,13;36,9;283,4;0
23084;Alto;38125;2,64;100;26361;16,4;8,59;13,27;6,02;25,16;31,34;4,96;1,1;36199,2;25,05
11279;Alto;75695;2,55;100;24354;18,75;7,33;13,7;6,52;1,01;0,74;2,68;42,1;1799,7;1,22
5502;Alto;17623;2,61;100;38248;3,11;5,05;7,63;0,75;5,68;4,87;2,81;2,8;6408,4;4,69
1641;Bajo;10600;2,66;0;39690;3,86;4,77;8,48;1,31;1,5;0,68;2,76;32,3;327,8;2,26
2143;Bajo;10968;2,61;0;29978;8,77;3,47;11,6;2,53;1,05;0,86;3,64;9,8;1122,4;0,35
3364;Bajo;17647;2,56;0;27022;13,21;5,91;14,5;2,72;2,62;2,51;3,46;8,7;2020;0,35
14989;Alto;99405;2,53;100;27123;8,61;3;10,68;1,7;0,77;0,7;2,26;44,9;2213,7;0,56
2163;Bajo;13532;2,42;0;20066;16,56;9,06;14,23;2,01;0,06;0,58;1,47;11,4;1186,2;0,12
21482;Alto;151976;2,92;96,41;35737;8,97;4,23;10,87;4,04;0,47;0,41;4,03;352,9;430,6;1,03
10344;Alto;69496;2,52;100;25035;12,74;5,27;13,51;6,14;0,66;0,8;2,63;44,6;1559,7;2,69
4317;Bajo;27596;2,63;0;24579;13,52;7,64;12,23;2,16;1,19;1,94;3,46;17,7;1557;0,09
3103;Bajo;16554;2,52;97,32;48125;2,94;2,38;11,23;1,47;1,76;1,39;1,11;13,9;1187,3;2,42
3040;Bajo;17866;4,29;0;23815;11,19;3,28;7,01;1,94;0,53;0,62;3,96;11;1626;0
2265;Bajo;15181;2,54;0;32655;6,07;5,98;10,09;1,1;0,36;1,1;1,87;39,9;380,7;0,83
3184;Bajo;12339;2,72;100;42240;1,93;4,43;3,77;0,26;1,03;2,27;3,39;5,2;2394,1;2,54
8581;Alto;57287;2,26;100;23584;18,77;7,34;13,72;4,78;0,44;0,41;1,64;30,5;1876,5;5,26
1873;Bajo;10200;3,04;91,49;95134;3,6;3,62;4,98;0,48;2,51;0,66;3,22;17,6;578,6;7,26
1729;Bajo;12828;2,7;58,34;28745;7,62;7,56;11,49;1,47;0,1;0,48;3,18;39,1;328,5;0,24
3780;Bajo;20030;2,81;0;28975;9,8;4,32;11,94;2,15;0,75;0,09;2,27;10,8;1852;0,35
1762;Bajo;13325;2,61;0;31689;7,72;6,23;8,79;1,19;0,32;0,67;3,01;49,3;270,3;0,92
3307;Bajo;15979;2,71;100;33502;5,38;2,84;11,03;1,07;0,34;0,42;3,26;8,6;1858;2,96
2871;Bajo;19460;2,54;0;16769;31,79;12,38;13,49;10,44;0,04;0,26;3,69;13,7;1422,1;0,85
1995;Bajo;12002;2,95;85,99;52707;2,09;5,44;6,57;0,81;0,34;0,3;4,28;13,7;873,9;2,55
14708;Alto;78118;3,12;100;41364;11,44;5,72;10,69;2,38;17,78;12,03;10,22;10,4;7508,5;2,04
2017;Bajo;12001;2,62;0;20396;19,59;5,61;11,04;1,95;0,82;1,74;3,69;8,4;1436,2;0,29
6082;Alto;30744;2,43;100;40515;4,66;3,28;11,95;1,06;1,86;1,2;1,92;7,6;4064,5;5,89
3897;Bajo;22125;2,46;100;17631;24,28;11,56;11,43;4,89;0,69;0,76;2,53;8,4;2634,1;1,01
4863;Alto;29813;2,69;100;24906;21,83;6,17;12,85;8,81;0,51;0,41;4,88;15,3;1951,1;1,24
9873;Alto;59682;3,82;100;41958;7,36;5,53;9,3;3,78;6,38;5,65;9,44;17,7;3379,5;0,53
3018;Bajo;13521;3,1;0;23394;13,97;9,22;10,92;2,98;1,35;1,84;3,73;5,2;2575,8;0,77
16062;Alto;103907;2,68;100;24601;17,74;7,33;14,52;7,93;0,47;0,65;4,04;34,3;3026,2;3,49
3222;Bajo;18820;2,71;78,9;36247;4;4,75;7,36;1,44;1,66;5,55;2,59;28,1;669,1;0,2
7765;Alto;30996;1,81;100;20841;15,96;7,32;11,77;4,06;6,81;2,84;1,09;4,4;7115,7;3,73
2055;Bajo;11219;2,55;100;35483;4,85;2,2;12,19;0,32;0,65;0,69;2,03;14,1;793;0,69
26435;Alto;187106;2,67;100;26311;18,08;7;13,32;7,93;0,57;0,51;4,31;139,8;1338;1,54
3482;Bajo;19974;2,88;79,35;64403;2,64;3,32;6,83;0,56;3,36;1,18;3,26;21,7;919,5;1,93
10192;Alto;52931;2,28;100;31171;9,24;4,93;15,02;1,82;3,23;1,69;1,71;9,6;5541,4;2,79
11735;Alto;59564;3,2;100;31441;14;6,73;10,97;5,88;16,73;17,82;10,83;8,6;6964,9;5,98
5252;Alto;33592;2,87;100;49394;1,7;2,54;5,74;0,63;0,4;0,41;3,09;38,2;880,1;0,76
1422;Bajo;10014;2,9;0;16848;28,09;5,68;8,25;5,94;1,05;0,7;2,23;7,2;1397,8;0,62
3874;Bajo;24146;2,6;91,9;44248;3,76;4,95;7,96;0,74;2,02;0,65;2,67;21,5;1124,1;0,54
4176;Bajo;27244;2,96;70,76;35138;5,74;7,85;6,77;0,67;1,16;4,18;2,84;63,7;427,4;0,78
3077;Bajo;17864;2,75;62,82;91951;2,54;2,77;6,62;0,54;2,66;0,48;3,31;22,9;779,2;17,42
2610;Bajo;15644;3,17;0;33784;6,83;7,05;7,79;0,54;0,16;0,83;13,15;12,9;1211,2;0,66
4709;Alto;30354;2,53;0;22894;17,38;5,58;12,46;3,1;0,55;0,79;2,05;20,5;1477,2;0,05
4268;Bajo;13747;2,78;100;34827;5,92;3,75;13,28;1,34;9,76;11,27;6,72;2,8;4902,6;2,94
17998;Alto;108777;3,26;100;31271;15,58;10,81;12,12;4,96;11,83;16,42;11,97;19,3;5637,3;2,28
1663;Bajo;11114;2,93;100;40221;7,83;3,57;9,1;3,11;2,02;0,6;3,16;13,9;801;0
7990;Alto;14536;2,52;100;36019;7,7;5,45;8,11;0,92;21,38;10,7;2,98;1,3;11613,9;16,57
2353;Bajo;14213;2,08;0;46915;1,54;3,39;10,93;2,66;8,97;1,53;0,95;12,4;1141,9;9,49
11394;Alto;69512;2,66;100;17736;31,72;17,82;15,25;12,28;0,49;0,62;4,87;18,1;3846,4;1,63
16892;Alto;109199;2,92;100;36605;8,48;6,55;12,51;3,48;7,34;2,48;6,77;31,3;3488,3;3,7
2184;Bajo;10511;2,76;0;21049;22,09;8,12;10,07;1,87;1,53;4,49;4,79;5,9;1777,9;0
14055;Alto;97291;2,96;99,38;38388;9,9;6,94;13,73;4,7;4,21;2,71;5,43;92;1057,6;1,04
2267;Bajo;16466;2,87;98,4;20427;23,23;10,59;16,93;4,59;1,31;2,6;5,87;20,7;795,8;3,77
3321;Bajo;17488;2,45;0;21557;18,05;9,34;15,48;2,82;0,73;0,58;2,76;6,7;2614,8;0
3423;Bajo;20125;3,49;100;16553;36,8;13,89;10,11;2,85;6,58;18,4;15,7;9,4;2144,6;0,32
3025;Bajo;18530;2,81;90,55;53492;2,39;5;6,19;0,68;0,52;0,84;4,42;19,6;944,5;9,12
2322;Bajo;13993;2,81;81,17;36132;4,05;4,29;4,51;0,45;0,31;0,42;3,11;21,9;639,9;0
19104;Alto;126272;2,38;100;22936;14,61;7,12;14,41;3,94;0,38;0,55;2,07;42,2;2993,9;1,64
11465;Alto;75450;2,57;100;23661;19,53;8,08;13;4,12;3,04;2,54;4,16;41,1;1836,7;0,33
15539;Alto;93643;2,38;100;35959;8,32;5,12;13,93;3,52;11,98;7,6;3,31;18;5210,5;3,23
7264;Alto;44389;2,49;100;23062;15,56;7,99;14,11;2,3;0,12;0,39;2,49;18,7;2376,3;0,49
4207;Bajo;17208;2,6;100;17344;29,88;11,14;17,01;8,32;1,26;1,18;4,66;3,6;4722,3;3,82
18793;Alto;92639;1,88;100;15312;25,22;8,9;16,52;4,39;22,11;18,15;1,56;7,3;12711,2;14,84
10834;Alto;63374;2,75;100;41965;7,77;5,19;12,23;2,4;6,06;3,26;4,27;15,6;4053,1;0,96
2567;Bajo;11304;2,43;100;23999;12,06;7,86;10,58;0,78;0,16;0,48;2,45;5;2265,9;0,37
28510;Alto;198525;2,62;100;22079;25,26;11,45;14,75;10,19;0,4;0,44;4,79;102,2;1943,4;3,38
2813;Bajo;18811;2,93;87,06;38186;10,85;7,37;11,88;3,05;0,86;0,85;3,77;23,3;808,6;0,21
2479;Bajo;14090;2,65;0;18784;22,38;6,71;9,02;1,23;4,08;0,64;1,65;8,3;1691,1;0,11
8720;Alto;12385;2,45;100;34716;9,56;8,2;10,6;5,71;14,7;15,02;3,6;0,9;14029,2;37,01
12422;Alto;79662;2,57;100;40505;6,53;6,03;10,67;1,82;2,84;1,75;2,49;32;2486,9;1,16
26511;Alto;183521;2,45;100;29184;11,58;4,52;12,39;5,86;1,55;0,84;2,17;82,7;2220,1;1,57
1678;Bajo;10733;2,52;0;16810;22,25;5,82;12,45;1,95;0,14;0,32;1,9;10;1074,2;1,05
2422;Bajo;10725;2,43;0;28428;9,95;6,87;13,39;2,41;0,12;0,41;1,77;4,8;2250,7;0,64
4951;Alto;34590;3,1;0;18592;37,43;6,88;4,14;1,8;7,83;1;1,02;19,4;1779,3;6,36
104627;Alto;741952;2,5;100;29083;12,47;5,58;14,63;6,06;0,68;0,55;3,25;380;1952,4;3,23
3245;Bajo;10976;2,38;0;20423;10,64;9,13;11,83;1,92;0,1;0,11;2,75;3,2;3421,4;0,24
3850;Bajo;19386;2,63;0;30870;6,06;3,28;6,76;1,42;0,3;1,03;2,25;9,9;1954,9;0,33
20865;Alto;135163;2,83;100;32012;9,8;6,08;12,74;2,39;8,09;6,83;5,92;30;4500,6;4,49
3633;Bajo;17916;2,66;100;36562;4,16;4,13;9,51;1,32;0,83;0,8;3,31;9;1983,6;4,31
2580;Bajo;14113;2,86;73,4;60054;2,36;4,14;7,16;0,5;2,22;0,56;3,2;20,5;687,9;1,89
6015;Alto;40674;2,86;99,87;28698;14,82;9,95;12,88;3,75;5,28;3,9;5,99;43,3;938,5;0,18
4507;Alto;24414;2,72;0;31602;8,63;3,75;9,84;1,35;0,96;0,23;1,96;10,5;2321,6;1,34
7748;Alto;16799;2,44;100;20754;23,33;11,82;17,13;21,31;5,5;2,58;5,59;1,5;11323,1;8,57
2436;Bajo;16064;2,72;0;34159;6,7;6,19;9,29;1,62;0,5;1,16;2,9;42,4;379,1;1,49
2048;Bajo;13937;2,6;57,52;66602;1,5;2,09;6,63;0,07;2,1;0,67;1,9;24;581,6;1,4
2536;Bajo;17837;2,98;99,87;21201;22,72;15,88;13,04;7,62;0,07;0,82;7,36;25,9;687,6;0,29
5506;Alto;30510;2,54;98,16;49229;3,15;4,73;7,79;0,9;2,06;0,86;2,5;15,6;1952;7,12
2361;Bajo;13986;3,01;0;23497;19,4;6,83;8,8;1,46;0,6;3,91;6,35;10,2;1368,5;0,33
3136;Bajo;21260;2,65;0;22902;14,73;6,58;11,04;1,33;0,12;0,43;1,82;26,6;799,8;0,36
73741;Alto;505616;2,53;100;17822;28,67;14;16,49;12,2;1,16;1,98;4,85;79,8;6336,3;14,25
14628;Alto;98640;2,57;100;20501;21,65;9,28;14,02;3,75;0,63;1,72;3,41;37,2;2651,9;1,11
3642;Bajo;18374;2,74;100;41049;5,8;2,93;10,56;1,81;0,6;0,51;2,63;10,3;1791,2;1,92
15519;Alto;93613;2,56;100;44707;6,23;4,43;12,87;2,33;12,57;5,24;3,82;19;4937,4;2,44
8566;Alto;55180;2,68;100;24535;18,82;5,91;8,24;2,06;2,76;1,13;2,86;24,9;2212,3;1,37
46323;Alto;293742;4,1;100;35162;18,15;8,52;9,07;6,25;32,63;31,63;25,02;28,1;10468,4;8,61
3683;Bajo;24363;2,46;0;28826;8,14;3,19;10,42;0,76;0,46;0,89;2,2;44,6;546,4;0,36
2946;Bajo;16569;2,87;100;34544;7,33;3,34;6,76;0,63;0,22;0,2;3,19;8,6;1920,5;0,87
2269;Bajo;15517;2,96;72,48;61692;3,91;4,59;5,14;0,24;2,85;0,93;2,8;24,1;642,6;10,34
4291;Bajo;27099;2,97;0;44270;4,91;4,34;10,13;1,17;4,86;3,89;4,65;27,4;990;0
2678;Bajo;18074;2,6;0;23810;11,89;5,72;12,22;1,97;0,4;0,24;2,75;18,9;957,5;0,05
11736;Alto;63221;2,36;100;29622;5,25;4,01;10,69;1,63;0,38;0,52;2,05;11,7;5385,8;4,14
3872;Bajo;18911;2,51;100;31231;6,25;4,2;15,1;1,03;2,05;1,96;2,65;6,3;3005,6;0,34
3038;Bajo;18177;2,6;0;24353;12,95;5,06;10,69;0,75;0,04;0,16;2,67;16,2;1120,4;0,07
10574;Alto;64407;2,45;100;31540;6,51;4,86;9,75;1,43;5,11;1,89;2,13;18,9;3415;1,13
21975;Alto;148134;2,76;100;31665;11,46;5,99;13,25;2,97;2,66;2,47;4,5;54,1;2738,2;1,6
4380;Alto;28301;2,4;100;27212;11,27;4,21;14,36;4,76;1,11;0,81;1,85;21;1345,1;0,35
4378;Alto;25899;2,65;100;24986;19,75;7,65;13,63;5,34;0,46;0,4;3,59;15,7;1645,8;0,19
3225;Bajo;21472;2,81;0;28289;14,36;9,13;14,45;3,2;3,51;2,96;5,87;23,7;904,6;1,25
6379;Alto;38686;2,86;100;37900;4,33;4,59;10,34;1,38;1,14;0,6;3,1;21,4;1809,9;1,67
12584;Alto;82169;2,7;100;45787;4,52;3,85;11,77;1,59;6,54;3,44;2,73;36;2281,5;1,44
5345;Alto;33249;3,06;0;24686;21,36;9,11;12,54;5,36;5,61;7,48;7,99;14,8;2253,3;0,21
55590;Alto;393069;2,9;99,1;36271;5,86;3,86;10,69;2,35;1,91;0,73;3,65;257,3;1527,9;0,75
7259;Alto;43726;2,62;100;29722;11,77;5,57;13,87;4,54;1,22;0,57;3,29;17,3;2528,7;0,03
3291;Bajo;13316;2,89;100;35374;4,48;4,33;12;1,95;3,57;1,82;3,65;5,4;2451,4;0
138513;Alto;983403;2,66;99,75;29291;14,18;6,64;14,74;4,43;4,38;3,86;4,96;435;2260,6;3,26
2886;Bajo;15915;2,44;100;21754;12,93;4,6;15,19;4,73;0,14;0,57;2,36;10,4;1524,4;0
2025;Bajo;11822;2,73;72,92;41325;3,07;3,73;8,3;0,97;0,65;1,09;2,8;22,5;525,3;0,07
2193;Bajo;13400;2,91;0,09;62548;1,49;2,68;5,74;0,08;1,57;0,87;3,82;49,3;271,6;1,13
2949;Bajo;12131;2,27;100;28873;6,78;5,8;15,09;3,08;0,5;1,41;2,02;4,7;2580,4;4,64
2403;Bajo;10667;2,94;100;123625;4,22;2,52;4,2;0,62;5,68;3,06;4,99;6,4;1655,3;3,89
16663;Alto;56065;4,03;100;23595;24,28;12,78;8,99;10,6;30,82;36,42;23,07;3,2;17742,1;14,25
2806;Bajo;18794;2,67;0;26498;16,34;6,6;13,67;3,6;0,28;0,13;2,89;21,9;859,6;0,45
5613;Alto;15990;2,59;100;44600;2,2;5,73;6,99;0,84;5,85;2,3;3,44;2,4;6673,6;8,8
2042;Bajo;11151;2,6;0;18107;25,19;6,84;11,56;6,04;0,93;0,08;3,39;8,8;1272,9;0,17
5467;Alto;36006;2,53;0;32733;6,73;6,21;13,51;1,77;0,49;0,48;1,74;66,6;540,6;0,82
3723;Bajo;15124;2,56;100;36935;7,33;4,5;10,77;2,2;1,83;1,03;1,88;4,7;3220,6;0,55
9069;Alto;54827;2,54;100;22189;20,18;9,92;14,25;3,64;4,59;4,83;4,3;15,5;3538,1;1,43
7451;Alto;45991;2,51;100;25735;15,44;7,84;14,53;3,75;0,2;0,59;2,83;20,9;2201,1;0,82
3217;Bajo;13420;2,32;100;48647;2,58;3,55;6,99;0,41;3,25;2,28;1,68;5,3;2514,4;6,08
7734;Alto;43764;2,42;100;27023;8,86;4,32;12,46;1,48;1,19;0,81;2,45;13,9;3154,8;1,77
11226;Alto;69348;2,83;100;54432;2,52;3,16;6,68;0,61;2,51;1,43;3,36;25,1;2760;6,99
7348;Alto;49832;2,64;100;32315;8,33;8,8;10,31;3,88;2,48;5,04;3,09;48,3;1031,9;1,92
11064;Alto;67561;3,84;100;31262;8,96;4,35;5,85;0,35;1,41;0,66;21,88;18,6;3633,1;2,06
5796;Alto;22259;2,63;100;53614;6,78;2,81;8,23;0,21;3,19;0,81;1,76;3,9;5766,6;1,44
2212;Bajo;12340;2,59;0;23296;15,21;4,48;13,18;0,97;0,22;0,29;2,54;13,5;914,1;0,13
5174;Alto;18910;2,43;100;30469;8,54;5,95;11,22;3,39;1,78;0,93;2,24;3,6;5295,7;8,46
1664;Bajo;11215;2,85;93,37;39572;6,46;6,12;12,74;1,86;3,22;4,72;6,49;25,2;444,3;0,86
